alg,path_len,visited_points,queue_rest_size,time_ms,N
astar,24,69,45,0.28896331787109375,230
castar,24,69,45,0.2732276916503906,230
hastar,10,65,55,0.5807876586914062,230
astar,5,13,8,0.080108642578125,231
castar,5,13,8,0.05888938903808594,231
hastar,4,36,31,0.3070831298828125,231
astar,13,35,22,0.15687942504882812,232
castar,13,35,22,0.1728534698486328,232
hastar,4,26,22,0.21004676818847656,232
astar,15,38,23,0.18095970153808594,233
castar,15,38,23,0.15687942504882812,233
hastar,8,67,56,0.5848407745361328,233
astar,21,142,33,1.0721683502197266,234
castar,21,52,31,0.2269744873046875,234
hastar,8,52,43,0.4410743713378906,234
astar,5,12,7,0.07081031799316406,235
castar,5,12,7,0.052928924560546875,235
hastar,4,24,20,0.18906593322753906,235
astar,8,23,15,0.12302398681640625,236
castar,8,23,15,0.10824203491210938,236
hastar,5,33,28,0.2899169921875,236
astar,10,28,18,0.13518333435058594,237
castar,10,28,18,0.1201629638671875,237
hastar,5,34,29,0.2942085266113281,237
astar,12,34,22,0.1621246337890625,238
castar,12,34,22,0.1430511474609375,238
hastar,7,35,28,0.3380775451660156,238
astar,8,23,15,0.10323524475097656,239
castar,8,23,15,0.09083747863769531,239
hastar,4,31,27,0.23818016052246094,239
astar,7,18,11,0.10180473327636719,240
castar,7,18,11,0.08225440979003906,240
hastar,3,16,13,0.1430511474609375,240
astar,17,84,15,0.5841255187988281,241
castar,17,49,27,0.2658367156982422,241
hastar,9,66,56,0.5440711975097656,241
astar,14,39,24,0.23126602172851562,242
castar,14,39,24,0.16880035400390625,242
hastar,7,47,39,0.3859996795654297,242
astar,10,28,18,0.14472007751464844,243
castar,10,28,18,0.11610984802246094,243
hastar,5,39,34,0.3399848937988281,243
astar,10,29,17,0.14901161193847656,244
castar,10,29,17,0.13375282287597656,244
hastar,4,26,22,0.2639293670654297,244
astar,9,25,16,0.1342296600341797,245
castar,9,25,16,0.10704994201660156,245
hastar,7,32,25,0.2753734588623047,245
astar,12,31,19,0.17189979553222656,246
castar,12,31,19,0.13589859008789062,246
hastar,7,36,29,0.3418922424316406,246
astar,13,61,23,0.4208087921142578,247
castar,13,37,24,0.14901161193847656,247
hastar,7,43,35,0.36978721618652344,247
astar,6,19,7,0.11610984802246094,248
castar,6,13,7,0.05888938903808594,248
hastar,4,34,22,0.4208087921142578,248
astar,9,35,15,0.22912025451660156,249
castar,9,25,16,0.10895729064941406,249
hastar,7,28,21,0.23603439331054688,249
astar,15,39,24,0.19288063049316406,250
castar,15,39,24,0.1678466796875,250
hastar,6,36,30,0.28705596923828125,250
astar,8,30,16,0.1647472381591797,251
castar,8,21,13,0.08702278137207031,251
hastar,5,35,29,0.2911090850830078,251
astar,3,6,3,0.07891654968261719,252
castar,3,6,3,0.03814697265625,252
hastar,3,14,11,0.1327991485595703,252
astar,15,74,27,0.43487548828125,253
castar,15,40,25,0.15997886657714844,253
hastar,7,66,51,0.6761550903320312,253
astar,15,60,21,0.4222393035888672,254
castar,15,34,19,0.1590251922607422,254
hastar,7,39,32,0.32711029052734375,254
astar,10,50,20,0.3209114074707031,255
castar,10,28,18,0.1461505889892578,255
hastar,5,87,68,0.8099079132080078,255
astar,6,16,10,0.09298324584960938,256
castar,6,16,10,0.06985664367675781,256
hastar,5,26,21,0.2422332763671875,256
astar,6,20,8,0.12612342834472656,257
castar,6,14,8,0.06318092346191406,257
hastar,4,35,23,0.4458427429199219,257
astar,22,105,14,0.8051395416259766,258
castar,22,42,20,0.20575523376464844,258
hastar,9,51,41,0.4718303680419922,258
astar,10,26,16,0.11801719665527344,259
castar,10,26,16,0.10800361633300781,259
hastar,5,43,37,0.45299530029296875,259
astar,23,66,43,0.29015541076660156,260
castar,23,66,43,0.2727508544921875,260
hastar,5,59,51,0.5192756652832031,260
astar,7,16,9,0.08988380432128906,261
castar,7,16,9,0.07581710815429688,261
hastar,3,17,14,0.1468658447265625,261
astar,12,34,22,0.14901161193847656,262
castar,12,34,22,0.14209747314453125,262
hastar,5,32,27,0.2589225769042969,262
astar,9,34,15,0.19788742065429688,263
castar,9,24,15,0.09870529174804688,263
hastar,5,30,24,0.26488304138183594,263
astar,10,49,19,0.33593177795410156,264
castar,10,27,17,0.1621246337890625,264
hastar,5,36,30,0.3058910369873047,264
astar,8,21,13,0.1480579376220703,265
castar,8,21,13,0.09489059448242188,265
hastar,6,49,42,0.4401206970214844,265
astar,20,132,31,0.9369850158691406,266
castar,20,66,44,0.32806396484375,266
hastar,10,114,125,2.2008419036865234,266
astar,14,39,25,0.1690387725830078,267
castar,14,39,25,0.1671314239501953,267
hastar,5,35,30,0.31304359436035156,267
astar,2,5,3,0.03409385681152344,268
castar,2,5,3,0.024080276489257812,268
hastar,2,11,9,0.09202957153320312,268
astar,8,36,16,0.24700164794921875,269
castar,8,22,14,0.09417533874511719,269
hastar,4,26,22,0.20599365234375,269
astar,18,119,33,0.8440017700195312,270
castar,18,53,33,0.23603439331054688,270
hastar,6,72,58,0.6880760192871094,270
astar,18,45,14,0.3101825714111328,271
castar,18,35,17,0.17309188842773438,271
hastar,5,46,37,0.4711151123046875,271
astar,15,56,29,0.31185150146484375,272
castar,15,43,28,0.1938343048095703,272
hastar,5,65,57,0.675201416015625,272
astar,13,66,25,0.4057884216308594,273
castar,13,36,23,0.1437664031982422,273
hastar,5,36,31,0.2827644348144531,273
astar,15,92,29,0.6678104400634766,274
castar,15,42,27,0.1850128173828125,274
hastar,4,57,49,0.4820823669433594,274
astar,10,31,11,0.21409988403320312,275
castar,10,26,16,0.1518726348876953,275
hastar,6,40,33,0.3437995910644531,275
astar,12,56,21,0.33283233642578125,276
castar,12,30,18,0.12493133544921875,276
hastar,5,56,45,0.5280971527099609,276
astar,14,36,22,0.20003318786621094,277
castar,14,36,22,0.15807151794433594,277
hastar,4,30,26,0.24199485778808594,277
astar,20,122,85,0.9698867797851562,278
castar,20,111,84,0.7786750793457031,278
hastar,8,152,153,2.695798873901367,278
astar,9,36,17,0.21886825561523438,279
castar,9,25,16,0.15878677368164062,279
hastar,5,59,53,0.5292892456054688,279
astar,16,43,27,0.20599365234375,280
castar,16,43,27,0.1919269561767578,280
hastar,6,57,48,0.49805641174316406,280
astar,12,50,19,0.3180503845214844,281
castar,12,32,20,0.1418590545654297,281
hastar,6,40,34,0.335693359375,281
astar,3,8,5,0.048160552978515625,282
castar,3,8,5,0.03719329833984375,282
hastar,2,12,10,0.09417533874511719,282
astar,6,20,10,0.11992454528808594,283
castar,6,15,9,0.06604194641113281,283
hastar,4,35,28,0.3390312194824219,283
astar,16,81,22,0.5919933319091797,284
castar,16,45,29,0.1800060272216797,284
hastar,5,73,60,0.6721019744873047,284
astar,23,66,43,0.2741813659667969,285
castar,23,66,43,0.2570152282714844,285
hastar,9,64,54,0.6041526794433594,285
astar,7,29,14,0.15687942504882812,286
castar,7,19,12,0.08106231689453125,286
hastar,3,68,53,0.6809234619140625,286
astar,19,55,36,0.2658367156982422,287
castar,19,55,36,0.22602081298828125,287
hastar,5,47,41,0.3819465637207031,287
astar,2,5,3,0.03409385681152344,288
castar,2,5,3,0.06127357482910156,288
hastar,2,12,10,0.09703636169433594,288
astar,6,15,9,0.09226799011230469,289
castar,6,15,9,0.06914138793945312,289
hastar,4,26,22,0.23508071899414062,289
astar,18,44,26,0.24890899658203125,290
castar,18,44,26,0.19502639770507812,290
hastar,7,52,44,0.43201446533203125,290
astar,12,34,22,0.16117095947265625,291
castar,12,34,22,0.1399517059326172,291
hastar,7,77,73,1.1000633239746094,291
astar,7,18,11,0.0858306884765625,292
castar,7,18,11,0.07390975952148438,292
hastar,4,25,21,0.19359588623046875,292
astar,8,30,16,0.1690387725830078,293
castar,8,22,14,0.10800361633300781,293
hastar,4,75,61,0.7281303405761719,293
astar,3,7,4,0.050067901611328125,294
castar,3,7,4,0.04076957702636719,294
hastar,3,15,12,0.13685226440429688,294
astar,15,55,27,0.2911090850830078,295
castar,15,41,26,0.16164779663085938,295
hastar,6,49,42,0.4017353057861328,295
astar,14,77,28,0.5061626434326172,296
castar,14,39,25,0.1590251922607422,296
hastar,5,35,30,0.270843505859375,296
astar,6,21,9,0.1251697540283203,297
castar,6,14,8,0.06628036499023438,297
hastar,5,32,26,0.2751350402832031,297
astar,13,74,26,0.5199909210205078,298
castar,13,37,24,0.15091896057128906,298
hastar,7,38,31,0.28705596923828125,298
astar,11,30,19,0.1850128173828125,299
castar,11,30,19,0.1270771026611328,299
hastar,6,39,32,0.3490447998046875,299
astar,12,25,13,0.1239776611328125,300
castar,12,25,13,0.18262863159179688,300
hastar,4,27,23,0.20503997802734375,300
astar,11,55,20,0.4000663757324219,301
castar,11,29,18,0.12278556823730469,301
hastar,4,27,23,0.209808349609375,301
astar,4,11,7,0.06461143493652344,302
castar,4,11,7,0.04792213439941406,302
hastar,3,19,16,0.15115737915039062,302
astar,4,11,7,0.06008148193359375,303
castar,4,11,7,0.0438690185546875,303
hastar,3,15,12,0.11992454528808594,303
astar,13,63,18,0.4150867462158203,304
castar,13,37,24,0.14472007751464844,304
hastar,4,33,27,0.2808570861816406,304
astar,12,51,21,0.3459453582763672,305
castar,12,32,20,0.14781951904296875,305
hastar,7,46,31,0.5698204040527344,305
astar,18,115,37,0.8008480072021484,306
castar,18,52,34,0.2162456512451172,306
hastar,9,55,46,0.4608631134033203,306
astar,4,7,3,0.05984306335449219,307
castar,4,7,3,0.0400543212890625,307
hastar,4,7,3,0.06604194641113281,307
astar,11,31,20,0.13899803161621094,308
castar,11,31,20,0.12803077697753906,308
hastar,3,26,22,0.19407272338867188,308
astar,6,17,11,0.09608268737792969,309
castar,6,17,11,0.07796287536621094,309
hastar,3,19,16,0.20599365234375,309
astar,10,27,17,0.12111663818359375,310
castar,10,27,17,0.10919570922851562,310
hastar,5,41,35,0.33783912658691406,310
astar,20,109,33,0.7910728454589844,311
castar,20,51,31,0.2319812774658203,311
hastar,10,51,41,0.5052089691162109,311
astar,15,40,25,0.1857280731201172,312
castar,15,40,25,0.22602081298828125,312
hastar,4,27,23,0.23293495178222656,312
astar,11,39,15,0.22983551025390625,313
castar,11,27,16,0.11110305786132812,313
hastar,6,32,26,0.2779960632324219,313
astar,8,36,16,0.22482872009277344,314
castar,8,22,14,0.09489059448242188,314
hastar,4,27,23,0.2300739288330078,314
astar,10,28,18,0.13709068298339844,315
castar,10,28,18,0.12803077697753906,315
hastar,5,34,29,0.2808570861816406,315
astar,14,39,25,0.20694732666015625,316
castar,14,39,25,0.17881393432617188,316
hastar,4,30,26,0.2410411834716797,316
astar,5,14,9,0.07414817810058594,317
castar,5,14,9,0.057697296142578125,317
hastar,3,20,17,0.16689300537109375,317
astar,9,26,17,0.12421607971191406,318
castar,9,26,17,0.10919570922851562,318
hastar,2,12,10,0.09703636169433594,318
astar,15,84,29,0.5209445953369141,319
castar,15,43,28,0.17213821411132812,319
hastar,5,50,43,0.4029273986816406,319
astar,25,63,38,0.33593177795410156,320
castar,25,63,38,0.2727508544921875,320
hastar,9,51,42,0.4668235778808594,320
astar,4,9,5,0.07796287536621094,321
castar,4,9,5,0.05602836608886719,321
hastar,3,17,13,0.15878677368164062,321
astar,13,33,20,0.1709461212158203,322
castar,13,33,20,0.1437664031982422,322
hastar,8,45,37,0.40793418884277344,322
astar,6,12,6,0.07176399230957031,323
castar,6,12,6,0.05507469177246094,323
hastar,3,14,11,0.11587142944335938,323
astar,13,36,23,0.16689300537109375,324
castar,13,36,23,0.1499652862548828,324
hastar,5,29,24,0.26988983154296875,324
astar,2,5,3,0.0362396240234375,325
castar,2,5,3,0.025033950805664062,325
hastar,2,11,9,0.11396408081054688,325
astar,22,54,32,0.2567768096923828,326
castar,22,54,32,0.23603439331054688,326
hastar,7,43,36,0.4317760467529297,326
astar,3,8,5,0.0438690185546875,327
castar,3,8,5,0.033855438232421875,327
hastar,2,17,14,0.1289844512939453,327
astar,8,34,16,0.2257823944091797,328
castar,8,22,14,0.09298324584960938,328
hastar,5,37,31,0.2830028533935547,328
astar,10,22,12,0.1087188720703125,329
castar,10,22,12,0.09489059448242188,329
hastar,5,35,29,0.2989768981933594,329
astar,6,12,6,0.10609626770019531,330
castar,6,12,6,0.06127357482910156,330
hastar,4,22,18,0.18715858459472656,330
astar,10,27,17,0.1537799835205078,331
castar,10,27,17,0.11920928955078125,331
hastar,5,32,27,0.2841949462890625,331
astar,8,30,16,0.15616416931152344,332
castar,8,22,14,0.08916854858398438,332
hastar,5,37,31,0.30612945556640625,332
astar,9,37,15,0.2758502960205078,333
castar,9,22,13,0.10919570922851562,333
hastar,3,32,27,0.270843505859375,333
astar,11,57,22,0.3910064697265625,334
castar,11,31,20,0.12969970703125,334
hastar,5,30,25,0.25010108947753906,334
astar,12,35,23,0.15592575073242188,335
castar,12,35,23,0.1380443572998047,335
hastar,5,40,34,0.31113624572753906,335
astar,16,45,29,0.1900196075439453,336
castar,16,45,29,0.18668174743652344,336
hastar,8,47,39,0.4317760467529297,336
astar,11,48,21,0.370025634765625,337
castar,11,38,22,0.21386146545410156,337
hastar,6,62,50,0.7281303405761719,337
astar,8,31,11,0.18978118896484375,338
castar,8,18,10,0.07891654968261719,338
hastar,6,34,28,0.3578662872314453,338
astar,4,11,7,0.06818771362304688,339
castar,4,11,7,0.050067901611328125,339
hastar,3,18,15,0.1590251922607422,339
astar,4,10,6,0.0629425048828125,340
castar,4,10,6,0.04696846008300781,340
hastar,3,24,20,0.21386146545410156,340
astar,6,20,10,0.12111663818359375,341
castar,6,18,10,0.08392333984375,341
hastar,4,16,12,0.15282630920410156,341
astar,14,61,21,0.370025634765625,342
castar,14,39,23,0.18596649169921875,342
hastar,7,50,42,0.41866302490234375,342
astar,13,70,25,0.41294097900390625,343
castar,13,37,24,0.14400482177734375,343
hastar,4,38,32,0.30994415283203125,343
astar,15,44,27,0.25391578674316406,344
castar,15,44,27,0.2071857452392578,344
hastar,7,56,48,0.49614906311035156,344
astar,14,42,24,0.24700164794921875,345
castar,14,42,24,0.2002716064453125,345
hastar,8,52,42,0.6771087646484375,345
astar,8,22,14,0.11324882507324219,346
castar,8,22,14,0.09012222290039062,346
hastar,4,28,24,0.2181529998779297,346
astar,16,90,30,0.6189346313476562,347
castar,16,46,30,0.19407272338867188,347
hastar,6,37,31,0.3170967102050781,347
astar,14,78,28,0.4787445068359375,348
castar,14,40,26,0.15783309936523438,348
hastar,5,35,30,0.2758502960205078,348
astar,8,23,9,0.1659393310546875,349
castar,8,17,9,0.08296966552734375,349
hastar,6,25,19,0.2620220184326172,349
astar,11,29,18,0.1342296600341797,350
castar,11,29,18,0.12683868408203125,350
hastar,5,22,17,0.21386146545410156,350
astar,8,20,12,0.11515617370605469,351
castar,8,20,12,0.09202957153320312,351
hastar,4,23,19,0.20813941955566406,351
astar,17,104,34,0.7269382476806641,352
castar,17,49,32,0.19812583923339844,352
hastar,7,51,43,0.4189014434814453,352
astar,15,36,19,0.2682209014892578,353
castar,15,36,19,0.18310546875,353
hastar,8,41,33,0.36787986755371094,353
astar,4,11,7,0.06508827209472656,354
castar,4,11,7,0.048160552978515625,354
hastar,3,16,13,0.13327598571777344,354
astar,15,37,22,0.2193450927734375,355
castar,15,37,22,0.15807151794433594,355
hastar,6,39,33,0.30994415283203125,355
astar,12,45,23,0.27298927307128906,356
castar,12,34,22,0.14591217041015625,356
hastar,5,50,42,0.42891502380371094,356
astar,8,15,7,0.08702278137207031,357
castar,8,15,7,0.07081031799316406,357
hastar,4,26,21,0.21791458129882812,357
astar,5,14,9,0.07987022399902344,358
castar,5,14,9,0.06794929504394531,358
hastar,2,12,10,0.1068115234375,358
astar,8,23,15,0.19097328186035156,359
castar,8,23,15,0.09989738464355469,359
hastar,4,26,22,0.22292137145996094,359
astar,11,26,15,0.13899803161621094,360
castar,11,26,15,0.11992454528808594,360
hastar,6,33,27,0.3039836883544922,360
astar,9,32,13,0.21886825561523438,361
castar,9,21,12,0.09894371032714844,361
hastar,5,41,35,0.36978721618652344,361
astar,9,35,14,0.2238750457763672,362
castar,9,21,12,0.09393692016601562,362
hastar,4,24,20,0.20194053649902344,362
astar,17,47,30,0.2608299255371094,363
castar,17,47,30,0.2071857452392578,363
hastar,7,45,38,0.3921985626220703,363
astar,9,24,15,0.1499652862548828,364
castar,9,24,15,0.1049041748046875,364
hastar,6,28,22,0.2529621124267578,364
astar,7,19,12,0.10013580322265625,365
castar,7,19,12,0.0820159912109375,365
hastar,4,37,31,0.36072731018066406,365
astar,6,20,11,0.1270771026611328,366
castar,6,16,10,0.06914138793945312,366
hastar,4,21,17,0.18715858459472656,366
astar,7,18,11,0.09894371032714844,367
castar,7,18,11,0.07987022399902344,367
hastar,4,30,26,0.31685829162597656,367
astar,6,21,9,0.13208389282226562,368
castar,6,13,7,0.06198883056640625,368
hastar,4,54,42,0.5931854248046875,368
astar,10,41,19,0.23293495178222656,369
castar,10,28,18,0.11801719665527344,369
hastar,5,34,29,0.3352165222167969,369
astar,10,29,19,0.1442432403564453,370
castar,10,29,19,0.1220703125,370
hastar,4,23,19,0.1900196075439453,370
astar,11,38,13,0.2448558807373047,371
castar,11,23,12,0.10585784912109375,371
hastar,6,27,21,0.26607513427734375,371
astar,10,36,17,0.19788742065429688,372
castar,10,28,18,0.11086463928222656,372
hastar,5,32,27,0.26702880859375,372
astar,3,8,4,0.0629425048828125,373
castar,3,6,3,0.031948089599609375,373
hastar,3,16,13,0.1399517059326172,373
astar,5,10,5,0.06604194641113281,374
castar,5,10,5,0.051975250244140625,374
hastar,4,18,14,0.15497207641601562,374
astar,7,20,13,0.09107589721679688,375
castar,7,20,13,0.07915496826171875,375
hastar,4,27,23,0.2090930938720703,375
astar,6,22,12,0.13589859008789062,376
castar,6,17,11,0.07581710815429688,376
hastar,3,34,27,0.3383159637451172,376
astar,2,4,2,0.030994415283203125,377
castar,2,4,2,0.0209808349609375,377
hastar,2,9,7,0.07104873657226562,377
astar,17,34,17,0.25391578674316406,378
castar,17,34,17,0.15997886657714844,378
hastar,9,38,29,0.36144256591796875,378
astar,10,39,16,0.2779960632324219,379
castar,10,25,15,0.10967254638671875,379
hastar,5,50,37,0.5218982696533203,379
astar,17,47,30,0.2529621124267578,380
castar,17,47,30,0.19502639770507812,380
hastar,4,36,29,0.33211708068847656,380
astar,9,23,11,0.14090538024902344,381
castar,9,23,11,0.11801719665527344,381
hastar,8,44,25,0.7119178771972656,381
astar,10,46,16,0.308990478515625,382
castar,10,24,14,0.10991096496582031,382
hastar,5,38,32,0.33211708068847656,382
astar,16,45,29,0.20384788513183594,383
castar,16,45,29,0.1761913299560547,383
hastar,7,47,40,0.3781318664550781,383
